title,doi,eid,scopus_id,year,cover_date,journal,issn,publisher,document_type,authors,affiliations,cited_by_count,open_access,scopus_url,discovery_source,review_status,download_status,oa_pdf_url,priority_score,candidate_rank
In-Plane Magnetic Domains and Neél-like Domain Walls in Thin Flakes of the Room Temperature CrTe2Van der Waals Ferromagnet,10.1021/acsami.0c07017,2-s2.0-85088207907,85088207907,2020,2020-07-08,ACS Applied Materials and Interfaces,19448244,,Article,,Université Grenoble Alpes,100,False,https://api.elsevier.com/content/abstract/scopus_id/85088207907,scopus,PENDING,NOT_STARTED,,7,380
"Investigation of structural, electronic, magnetic and mechanical properties of a new series of equiatomic quaternary Heusler alloys CoYCrZ (Z = Si, Ge, Ga, Al): A DFT study",10.1016/j.jallcom.2019.152964,2-s2.0-85075354339,85075354339,2020,2020-04-05,Journal of Alloys and Compounds,09258388,,Article,,University of Gujrat,100,False,https://api.elsevier.com/content/abstract/scopus_id/85075354339,scopus,PENDING,NOT_STARTED,,7,381
Dielectric relaxation and hydration study of aqueous cellulose derivative using time domain reflectometry (TDR),10.1080/00387010.2025.2504537,2-s2.0-105005414896,105005414896,2026,2026-01-01,Spectroscopy Letters,00387010,,Article,,Late Bhimrao Chavhan Arts and Science College,5,False,https://api.elsevier.com/content/abstract/scopus_id/105005414896,scopus,PENDING,NOT_STARTED,,6,382
Exploring the Role of the Nephelauxetic Effect in Circularly Polarized Luminescence of Chiral Chromium(III) Complexes,10.1021/jacs.5c06196,2-s2.0-105009110568,105009110568,2025,2025-07-09,Journal of the American Chemical Society,00027863,,Article,,Université de Genève,18,True,https://api.elsevier.com/content/abstract/scopus_id/105009110568,scopus,PENDING,NOT_STARTED,,6,383
"Chemical synthesis of NdxCo1−xFe2O4 hybrid nanoparticles for permanent magnet applications: structural, magnetic and electrical properties",10.1039/d5na00197h,2-s2.0-105004074447,105004074447,2025,2025-03-18,Nanoscale Advances,,,Article,,Jazan University,17,True,https://api.elsevier.com/content/abstract/scopus_id/105004074447,scopus,PENDING,NOT_STARTED,,6,384
Machine learning enabled accurate prediction of structural and magnetic properties of cobalt ferrite,10.1038/s41524-025-01598-2,2-s2.0-105003290826,105003290826,2025,2025-12-01,Npj Computational Materials,,,Article,,Swanson School of Engineering,17,True,https://api.elsevier.com/content/abstract/scopus_id/105003290826,scopus,PENDING,NOT_STARTED,,6,385
Effect of rare earth (Ho and Er) co-substitution on the magnetic and dielectric properties of nanocrystalline cobalt ferrites,10.1016/j.ceramint.2024.05.397,2-s2.0-85194391116,85194391116,2024,2024-09-01,Ceramics International,02728842,,Article,,National Institute of Technology Meghalaya,38,False,https://api.elsevier.com/content/abstract/scopus_id/85194391116,scopus,PENDING,NOT_STARTED,,6,386
Efficient electromagnetic wave absorption of polypyrrole/low-reduction graphene oxide composites through dielectric properties modulation,10.1016/j.compscitech.2024.110436,2-s2.0-85183452751,85183452751,2024,2024-03-22,Composites Science and Technology,02663538,,Article,,College of Polymer Science and Engineering,34,False,https://api.elsevier.com/content/abstract/scopus_id/85183452751,scopus,PENDING,NOT_STARTED,,6,387
Smectic pair-density-wave order in EuRbFe4As4,10.1038/s41586-023-06103-7,2-s2.0-85163577995,85163577995,2023,2023-06-29,Nature,00280836,,Article,,Brookhaven National Laboratory Condensed Matter Physics and Materials Science Department,68,False,https://api.elsevier.com/content/abstract/scopus_id/85163577995,scopus,PENDING,NOT_STARTED,,6,388
Chiral Spectroscopy of Nanostructures,10.1021/acs.accounts.2c00756,2-s2.0-85162876918,85162876918,2023,2023-06-20,Accounts of Chemical Research,00014842,,Article,,Korea Advanced Institute of Science and Technology,64,False,https://api.elsevier.com/content/abstract/scopus_id/85162876918,scopus,PENDING,NOT_STARTED,,6,389
Three-dimensional coupled flow and heat transfer in non-newtonian magnetic nanofluid: An application of Cattaneo-Christov heat flux model,10.1016/j.jmmm.2022.170329,2-s2.0-85146054856,85146054856,2023,2023-02-01,Journal of Magnetism and Magnetic Materials,03048853,,Article,,Davangere University,63,False,https://api.elsevier.com/content/abstract/scopus_id/85146054856,scopus,PENDING,NOT_STARTED,,6,390
High-Quality Ferromagnet Fe3GeTe2 for High-Efficiency Electromagnetic Wave Absorption and Shielding with Wideband Radar Cross Section Reduction,10.1021/acsnano.2c00512,2-s2.0-85129321801,85129321801,2022,2022-05-24,ACS Nano,19360851,,Article,,Nankai University,98,False,https://api.elsevier.com/content/abstract/scopus_id/85129321801,scopus,PENDING,NOT_STARTED,,6,391
Regulating Optical Activity and Anisotropic Second-Harmonic Generation in Zero-Dimensional Hybrid Copper Halides,10.1021/acs.nanolett.1c04669,2-s2.0-85123878119,85123878119,2022,2022-01-26,Nano Letters,15306984,,Article,,Shanghai Jiao Tong University,97,False,https://api.elsevier.com/content/abstract/scopus_id/85123878119,scopus,PENDING,NOT_STARTED,,6,392
Air-stable ultrathin Cr3Te4 nanosheets with thickness-dependent magnetic biskyrmions,10.1016/j.mattod.2022.04.011,2-s2.0-85133244584,85133244584,2022,2022-07-01,Materials Today,13697021,,Article,,Hunan University,96,False,https://api.elsevier.com/content/abstract/scopus_id/85133244584,scopus,PENDING,NOT_STARTED,,6,393
Strain-engineered topological phase transitions in ferrovalley 2H-RuCl2 monolayer,10.1103/physrevb.105.195312,2-s2.0-85131291773,85131291773,2022,2022-05-15,Physical Review B,24699950,,Article,,Southwest University,93,False,https://api.elsevier.com/content/abstract/scopus_id/85131291773,scopus,PENDING,NOT_STARTED,,6,394
Generation and Control of Terahertz Spin Currents in Topology-Induced 2D Ferromagnetic Fe3GeTe2|Bi2Te3 Heterostructures,10.1002/adma.202106172,2-s2.0-85122320480,85122320480,2022,2022-03-01,Advanced Materials,09359648,,Article,,Beihang University,89,False,https://api.elsevier.com/content/abstract/scopus_id/85122320480,scopus,PENDING,NOT_STARTED,,6,395
"Structural, thermodynamics, optical, electronic, magnetic and thermoelectric properties of Heusler Ni2MnGa: An ab initio calculations",10.1007/s11082-022-03999-9,2-s2.0-85137143005,85137143005,2022,2022-10-01,Optical and Quantum Electronics,03068919,,Article,,"Laboratoire de Physique du Solide, Université Sidi Mohamed Ben Abdellah",87,False,https://api.elsevier.com/content/abstract/scopus_id/85137143005,scopus,PENDING,NOT_STARTED,,6,396
Room-Temperature Ferromagnetism in Perylene Diimide Organic Semiconductor,10.1002/adma.202108103,2-s2.0-85125194018,85125194018,2022,2022-04-01,Advanced Materials,09359648,,Article,,South China University of Technology,86,False,https://api.elsevier.com/content/abstract/scopus_id/85125194018,scopus,PENDING,NOT_STARTED,,6,397
Binaphthyl-Bridged Pyrenophanes: Intense Circularly Polarized Luminescence Based on a D2 Symmetry Strategy,10.1002/anie.202204609,2-s2.0-85132676072,85132676072,2022,2022-07-04,Angewandte Chemie International Edition,14337851,,Article,,Okayama University,81,False,https://api.elsevier.com/content/abstract/scopus_id/85132676072,scopus,PENDING,NOT_STARTED,,6,398
Highly enhanced microwave absorption for carbon nanotube/barium ferrite composite with ultra-low carbon nanotube loading,10.1016/j.jmst.2021.06.032,2-s2.0-85114671528,85114671528,2022,2022-03-10,Journal of Materials Science and Technology,10050302,,Article,,State Key Laboratory of Polymer Materials Engineering,81,False,https://api.elsevier.com/content/abstract/scopus_id/85114671528,scopus,PENDING,NOT_STARTED,,6,399
"Influence of Mn dopant on the crystallite size, optical and magnetic behaviour of CoFe2O4 magnetic nanoparticles",10.1016/j.jpcs.2020.109654,2-s2.0-85089134008,85089134008,2021,2021-01-01,Journal of Physics and Chemistry of Solids,00223697,,Article,,"Sri Sarada College for Women (Autonomous), Salem",96,False,https://api.elsevier.com/content/abstract/scopus_id/85089134008,scopus,PENDING,NOT_STARTED,,6,400
Highly-efficient piezocatalytic performance of nanocrystalline BaTi0.89Sn0.11O3 catalyst with Tc near room temperature,10.1016/j.nanoen.2021.106028,2-s2.0-85103688979,85103688979,2021,2021-07-01,Nano Energy,22112855,,Article,,Shanghai Jiao Tong University,93,False,https://api.elsevier.com/content/abstract/scopus_id/85103688979,scopus,PENDING,NOT_STARTED,,6,401
Effect of Co content on magnetic features and SPIN states IN Ni–Zn spinel ferrites,10.1016/j.ceramint.2021.01.063,2-s2.0-85099562437,85099562437,2021,2021-05-01,Ceramics International,02728842,,Article,,South Ural State University,91,False,https://api.elsevier.com/content/abstract/scopus_id/85099562437,scopus,PENDING,NOT_STARTED,,6,402
"Computational mining of Janus Sc2C-based MXenes for spintronic, photocatalytic, and solar cell applications",10.1039/d1ta00614b,2-s2.0-85105552342,85105552342,2021,2021-05-07,Journal of Materials Chemistry A,20507488,,Article,,Xiamen University,90,False,https://api.elsevier.com/content/abstract/scopus_id/85105552342,scopus,PENDING,NOT_STARTED,,6,403
Effect of titanium substitution and temperature variation on structure and magnetic state of barium hexaferrites,10.1016/j.jallcom.2020.158365,2-s2.0-85098179545,85098179545,2021,2021-04-05,Journal of Alloys and Compounds,09258388,,Article,,South Ural State University,88,False,https://api.elsevier.com/content/abstract/scopus_id/85098179545,scopus,PENDING,NOT_STARTED,,6,404
"Magnetic properties of NbSi2N4, VSi2N4, and VSi2P4monolayers",10.1063/5.0055878,2-s2.0-85112263047,85112263047,2021,2021-08-02,Applied Physics Letters,00036951,,Article,,Marlan and Rosemary Bourns College of Engineering,88,False,https://api.elsevier.com/content/abstract/scopus_id/85112263047,scopus,PENDING,NOT_STARTED,,6,405
Manipulating Ferromagnetism in Few-Layered Cr2Ge2Te6,10.1002/adma.202008586,2-s2.0-85108837690,85108837690,2021,2021-08-01,Advanced Materials,09359648,,Article,,Hefei National Laboratory for Physical Sciences at the Microscale,86,False,https://api.elsevier.com/content/abstract/scopus_id/85108837690,scopus,PENDING,NOT_STARTED,,6,406
"Structural, optical and electrical properties of barium titanate",10.1016/j.matchemphys.2021.124600,2-s2.0-85104082196,85104082196,2021,2021-07-15,Materials Chemistry and Physics,02540584,,Article,,Université de Gabès,81,False,https://api.elsevier.com/content/abstract/scopus_id/85104082196,scopus,PENDING,NOT_STARTED,,6,407
Two-dimensional ferromagnetism in CrTe flakes down to atomically thin layers,10.1039/d0nr04108d,2-s2.0-85089607293,85089607293,2020,2020-08-21,Nanoscale,20403364,,Article,,Huazhong University of Science and Technology,97,False,https://api.elsevier.com/content/abstract/scopus_id/85089607293,scopus,PENDING,NOT_STARTED,,6,408
Spontaneous (Anti)meron Chains in the Domain Walls of van der Waals Ferromagnetic Fe5−xGeTe2,10.1002/adma.202005228,2-s2.0-85094162563,85094162563,2020,2020-12-01,Advanced Materials,09359648,,Article,,Beijing Normal University; Institute of Physics Chinese Academy of Sciences,94,False,https://api.elsevier.com/content/abstract/scopus_id/85094162563,scopus,PENDING,NOT_STARTED,,6,409
Orbitally-resolved ferromagnetism of monolayer CrI3,10.1088/2053-1583/ab72d8,2-s2.0-85082525308,85082525308,2020,2020-01-01,2d Materials,,,Article,,Ural Federal University,91,False,https://api.elsevier.com/content/abstract/scopus_id/85082525308,scopus,PENDING,NOT_STARTED,,6,410
Vapor Deposition of Magnetic Van der Waals NiI2Crystals,10.1021/acsnano.0c04499,2-s2.0-85090080237,85090080237,2020,2020-08-25,ACS Nano,19360851,,Article,,University of Chinese Academy of Sciences; Hebei University of Science and Technology; National Center for Nanoscience and Technology Beijing,90,False,https://api.elsevier.com/content/abstract/scopus_id/85090080237,scopus,PENDING,NOT_STARTED,,6,411
Ferromagnetic hybrid nodal loop and switchable type-I and type-II Weyl fermions in two dimensions,10.1103/physrevb.102.075133,2-s2.0-85091534019,85091534019,2020,2020-08-15,Physical Review B,24699950,,Article,,Hebei University of Technology,85,False,https://api.elsevier.com/content/abstract/scopus_id/85091534019,scopus,PENDING,NOT_STARTED,,6,412
Narrow Band Gap Observed in a Molecular Ferroelastic: Ferrocenium Tetrachloroferrate,10.1021/jacs.9b13446,2-s2.0-85079319067,85079319067,2020,2020-02-12,Journal of the American Chemical Society,00027863,,Article,,Southeast University,85,False,https://api.elsevier.com/content/abstract/scopus_id/85079319067,scopus,PENDING,NOT_STARTED,,6,413
"X2AlH7 (X: Ca, Sr, Ba) hydrides as next-generation hydrogen storage materials: A comprehensive first principles study on structural, mechanical, optical, electronic and thermophysical properties",10.1016/j.est.2025.117400,2-s2.0-105007631295,105007631295,2025,2025-09-01,Journal of Energy Storage,,,Article,,Osmaniye Korkut Ata University,47,False,https://api.elsevier.com/content/abstract/scopus_id/105007631295,scopus,PENDING,NOT_STARTED,,5,414
"Structural, elastic, optic, electronic, phonon, thermodynamic, and hydrogen storage properties of bialkali alanates M2LiAlH6 (M = Na, K)",10.1016/j.ijhydene.2025.04.445,2-s2.0-105004416770,105004416770,2025,2025-06-06,International Journal of Hydrogen Energy,03603199,,Article,,Osmaniye Korkut Ata University,41,False,https://api.elsevier.com/content/abstract/scopus_id/105004416770,scopus,PENDING,NOT_STARTED,,5,415
Ultraviolet Optoelectronic Synapse Based on AlScN/p-i-n GaN Heterojunction for Advanced Artificial Vision Systems,10.1002/adma.202419316,2-s2.0-105001542274,105001542274,2025,2025-05-12,Advanced Materials,09359648,,Article,,University of Chinese Academy of Sciences; Changchun Institute of Optics Fine Mechanics and Physics Chinese Academy of Sciences,41,False,https://api.elsevier.com/content/abstract/scopus_id/105001542274,scopus,PENDING,NOT_STARTED,,5,416
"Comprehensive investigation of half Heusler alloy: Unveiling structural, electronic, magnetic, mechanical, thermodynamic, and transport properties",10.1016/j.intermet.2024.108311,2-s2.0-85192094347,85192094347,2024,2024-07-01,Intermetallics,09669795,,Article,,Jiwaji University,58,False,https://api.elsevier.com/content/abstract/scopus_id/85192094347,scopus,PENDING,NOT_STARTED,,5,417
Strain-induced phase transition from antiferromagnet to altermagnet,10.1103/physrevb.109.144421,2-s2.0-85191308998,85191308998,2024,2024-04-01,Physical Review B,24699950,,Article,,Johannes Gutenberg-Universität Mainz,56,False,https://api.elsevier.com/content/abstract/scopus_id/85191308998,scopus,PENDING,NOT_STARTED,,5,418
Influence of cerium ions on structure-dependent magnetic properties of Ba–Sr M-type hexaferrite nanocrystals,10.1016/j.jre.2023.01.020,2-s2.0-85162663377,85162663377,2024,2024-02-01,Journal of Rare Earths,10020721,,Article,,Arts,55,False,https://api.elsevier.com/content/abstract/scopus_id/85162663377,scopus,PENDING,NOT_STARTED,,5,419
Resurrected and Tunable Conductivity and Ferromagnetism in the Secondary Growth La0.7Ca0.3MnO3 on Transferred SrTiO3 Membranes,10.1021/acs.nanolett.3c03651,2-s2.0-85184344823,85184344823,2024,2024-01-31,Nano Letters,15306984,,Article,,University of Jinan,51,False,https://api.elsevier.com/content/abstract/scopus_id/85184344823,scopus,PENDING,NOT_STARTED,,5,420
High-Tc Ferromagnetic Semiconductor in Thinned 3D Ising Ferromagnetic Metal Fe3GaTe2,10.1021/acs.nanolett.3c04462,2-s2.0-85182566649,85182566649,2024,2024-01-24,Nano Letters,15306984,,Article,,University of Chinese Academy of Sciences; Institute of Physics Chinese Academy of Sciences,48,False,https://api.elsevier.com/content/abstract/scopus_id/85182566649,scopus,PENDING,NOT_STARTED,,5,421
"Giant valley polarization and perpendicular magnetocrystalline anisotropy energy in monolayer MX2 (M=Ru,Os; X=Cl,Br)",10.1103/physrevb.109.024406,2-s2.0-85183117879,85183117879,2024,2024-01-01,Physical Review B,24699950,,Article,,Central South University,47,False,https://api.elsevier.com/content/abstract/scopus_id/85183117879,scopus,PENDING,NOT_STARTED,,5,422
High-temperature flexible electric Piezo/pyroelectric bifunctional sensor with excellent output performance based on thermal-cyclized electrospun PAN/Zn(Ac)2 nanofiber mat,10.1016/j.nanoen.2024.109488,2-s2.0-85187797130,85187797130,2024,2024-06-01,Nano Energy,22112855,,Article,,Taiyuan University of Technology,43,False,https://api.elsevier.com/content/abstract/scopus_id/85187797130,scopus,PENDING,NOT_STARTED,,5,423
Unlocking Spin Gates of Transition Metal Oxides via Strain Stimuli to Augment Potassium Ion Storage,10.1002/anie.202404834,2-s2.0-85191845131,85191845131,2024,2024-06-03,Angewandte Chemie International Edition,14337851,,Article,,Beijing University of Chemical Technology,40,False,https://api.elsevier.com/content/abstract/scopus_id/85191845131,scopus,PENDING,NOT_STARTED,,5,424
Coexistence of Merons with Skyrmions in the Centrosymmetric Van Der Waals Ferromagnet Fe5–xGeTe2,10.1002/adma.202212087,2-s2.0-85150822354,85150822354,2023,2023-04-26,Advanced Materials,09359648,,Article,,National High Magnetic Field Laboratory,58,False,https://api.elsevier.com/content/abstract/scopus_id/85150822354,scopus,PENDING,NOT_STARTED,,5,425
Origin and regulation of triaxial magnetic anisotropy in the ferromagnetic semiconductor CrSBr monolayer,10.1039/d3nr02518g,2-s2.0-85168248652,85168248652,2023,2023-07-20,Nanoscale,20403364,,Article,,Henan University,56,False,https://api.elsevier.com/content/abstract/scopus_id/85168248652,scopus,PENDING,NOT_STARTED,,5,426
Electronic Structure of Above-Room-Temperature van der Waals Ferromagnet Fe3GaTe2,10.1021/acs.nanolett.3c03203,2-s2.0-85180088957,85180088957,2023,2023-12-27,Nano Letters,15306984,,Article,,"Pohang University of Science and Technology; Advanced Light Source, Berkeley",55,False,https://api.elsevier.com/content/abstract/scopus_id/85180088957,scopus,PENDING,NOT_STARTED,,5,427
Self-driven degradation of TC-HCl by CuFe2O4/Bi2O3 activated peroxymonosulfate,10.1016/j.cej.2023.145282,2-s2.0-85167802337,85167802337,2023,2023-10-01,Chemical Engineering Journal,13858947,,Article,,Northeastern University,55,False,https://api.elsevier.com/content/abstract/scopus_id/85167802337,scopus,PENDING,NOT_STARTED,,5,428
Fe3GaTe2/MoSe2 ferromagnet/semiconductor 2D van der Waals heterojunction for room-temperature spin-valve devices,10.1039/d2ce01695h,2-s2.0-85147737797,85147737797,2023,2023-01-24,Crystengcomm,,,Article,,Huazhong University of Science and Technology,53,False,https://api.elsevier.com/content/abstract/scopus_id/85147737797,scopus,PENDING,NOT_STARTED,,5,429
Robust silica and carbon bilayers decorating spherical FeCo alloys for high-performance anti-corrosion microwave absorption,10.1016/j.jallcom.2022.168301,2-s2.0-85143849789,85143849789,2023,2023-03-05,Journal of Alloys and Compounds,09258388,,Article,,University of Electronic Science and Technology of China,52,False,https://api.elsevier.com/content/abstract/scopus_id/85143849789,scopus,PENDING,NOT_STARTED,,5,430
"Distinct ferrovalley characteristics of the Janus RuClX (X = F, Br) monolayer",10.1039/d3nr00346a,2-s2.0-85153499567,85153499567,2023,2023-04-20,Nanoscale,20403364,,Article,,"Key Laboratory for Anisotropy and Texture of Materials, Ministry of Education, Northeastern University",51,False,https://api.elsevier.com/content/abstract/scopus_id/85153499567,scopus,PENDING,NOT_STARTED,,5,431
"Elastic, electronic, thermal and magnetic investigations of PrX2 (X = Fe,Ru) superconductors materials",10.1016/j.mtcomm.2023.105545,2-s2.0-85147454186,85147454186,2023,2023-06-01,Materials Today Communications,,,Article,,Université Djillali Liabes de Sidi Bel Abbes,51,False,https://api.elsevier.com/content/abstract/scopus_id/85147454186,scopus,PENDING,NOT_STARTED,,5,432
Significant Zero Thermal Expansion Via Enhanced Magnetoelastic Coupling in Kagome Magnets,10.1002/adma.202208635,2-s2.0-85145173001,85145173001,2023,2023-02-23,Advanced Materials,09359648,,Article,,Institute of Physics Chinese Academy of Sciences; Songshan Lake Materials Laboratory,50,False,https://api.elsevier.com/content/abstract/scopus_id/85145173001,scopus,PENDING,NOT_STARTED,,5,433
Composition-Controllable Syntheses and Property Modulations from 2D Ferromagnetic Fe5Se8 to Metallic Fe3Se4 Nanosheets,10.1002/adma.202207276,2-s2.0-85142239414,85142239414,2023,2023-01-05,Advanced Materials,09359648,,Article,,Peking University,49,False,https://api.elsevier.com/content/abstract/scopus_id/85142239414,scopus,PENDING,NOT_STARTED,,5,434
Enabling Room-Temperature Triferroic Coupling in Dual Transition-Metal Dichalcogenide Monolayers Via Electronic Asymmetry,10.1021/jacs.2c11862,2-s2.0-85146533775,85146533775,2023,2023-02-01,Journal of the American Chemical Society,00027863,,Article,,Queensland University of Technology,49,False,https://api.elsevier.com/content/abstract/scopus_id/85146533775,scopus,PENDING,NOT_STARTED,,5,435
Spontaneous valley polarization and valley-nonequilibrium quantum anomalous Hall effect in Janus monolayer ScBrI,10.1039/d2nr07221a,2-s2.0-85153879572,85153879572,2023,2023-04-11,Nanoscale,20403364,,Article,,Qufu Normal University,48,False,https://api.elsevier.com/content/abstract/scopus_id/85153879572,scopus,PENDING,NOT_STARTED,,5,436
Fe-Intercalation Dominated Ferromagnetism of van der Waals Fe3GeTe2,10.1002/adma.202302568,2-s2.0-85165296510,85165296510,2023,2023-09-07,Advanced Materials,09359648,,Article,,ShanghaiTech University,47,False,https://api.elsevier.com/content/abstract/scopus_id/85165296510,scopus,PENDING,NOT_STARTED,,5,437
Phase transition enhanced pyroelectric nanogenerators for self-powered temperature sensors,10.1016/j.nanoen.2022.107657,2-s2.0-85135688256,85135688256,2022,2022-11-01,Nano Energy,22112855,,Article,,Chinese Academy of Sciences; University of Chinese Academy of Sciences,68,False,https://api.elsevier.com/content/abstract/scopus_id/85135688256,scopus,PENDING,NOT_STARTED,,5,438
"Structural, magnetic, and electrical evaluations of rare earth Gd3+ doped in mixed Co–Mn spinel ferrite nanoparticles",10.1016/j.ceramint.2021.09.136,2-s2.0-85115008797,85115008797,2022,2022-01-01,Ceramics International,02728842,,Article,,Southeast University,68,False,https://api.elsevier.com/content/abstract/scopus_id/85115008797,scopus,PENDING,NOT_STARTED,,5,439
Thickness-dependent and strain-tunable magnetism in two-dimensional van der Waals VSe2,10.1007/s12274-022-4400-9,2-s2.0-85129863602,85129863602,2022,2022-08-01,Nano Research,19980124,,Article,,Shanxi Normal University,68,False,https://api.elsevier.com/content/abstract/scopus_id/85129863602,scopus,PENDING,NOT_STARTED,,5,440
High-Throughput Computational Discovery and Intelligent Design of Two-Dimensional Functional Materials for Various Applications,10.1021/accountsmr.1c00246,2-s2.0-85142932911,85142932911,2022,2022-06-24,Accounts of Materials Research,,,Article,,National University of Singapore,67,False,https://api.elsevier.com/content/abstract/scopus_id/85142932911,scopus,PENDING,NOT_STARTED,,5,441
Comparative examination of the physical parameters of the sol gel produced compounds La0.5Ag0.1Ca0.4MnO3 and La0.6Ca0.3Ag0.1MnO3,10.1007/s11082-022-03927-x,2-s2.0-85134814538,85134814538,2022,2022-09-01,Optical and Quantum Electronics,03068919,,Article,,University of Sfax,66,False,https://api.elsevier.com/content/abstract/scopus_id/85134814538,scopus,PENDING,NOT_STARTED,,5,442
Magnetic Imaging with Spin Defects in Hexagonal Boron Nitride,10.1103/physrevapplied.18.l061002,2-s2.0-85146112807,85146112807,2022,2022-12-01,Physical Review Applied,,,Article,,Laboratoire Charles Coulomb,66,False,https://api.elsevier.com/content/abstract/scopus_id/85146112807,scopus,PENDING,NOT_STARTED,,5,443
"Strain-tunable Dzyaloshinskii-Moriya interaction and skyrmions in two-dimensional Janus Cr2X3Y3 (X, y = Cl, Br, I, X≠Y) trihalide monolayers",10.1103/physrevb.106.094403,2-s2.0-85138197428,85138197428,2022,2022-09-01,Physical Review B,24699950,,Article,,Zhejiang Sci-Tech University,61,False,https://api.elsevier.com/content/abstract/scopus_id/85138197428,scopus,PENDING,NOT_STARTED,,5,444
Significance of thermal interfacing in hematite (α-Fe2O3) nanoparticles synthesized by sol-gel method and its characteristics properties,10.1016/j.surfin.2021.101432,2-s2.0-85121827250,85121827250,2021,2021-10-01,Surfaces and Interfaces,24680230,,Article,,Bharathidasan University,78,False,https://api.elsevier.com/content/abstract/scopus_id/85121827250,scopus,PENDING,NOT_STARTED,,5,445
Circularly Polarized Luminescence Liquids Based on Siloxybinaphthyls: Best Binaphthyl Dihedral Angle in the Excited State,10.1002/anie.202101226,2-s2.0-85103303007,85103303007,2021,2021-04-26,Angewandte Chemie International Edition,14337851,,Article,,Okayama University,77,False,https://api.elsevier.com/content/abstract/scopus_id/85103303007,scopus,PENDING,NOT_STARTED,,5,446
Magnetism and spin dynamics in room-temperature van der Waals magnet Fe5GeTe2,10.1088/2053-1583/ac2028,2-s2.0-85115967036,85115967036,2021,2021-10-01,2d Materials,,,Article,,Samuel Ginn College of Engineering,76,False,https://api.elsevier.com/content/abstract/scopus_id/85115967036,scopus,PENDING,NOT_STARTED,,5,447
Field-Free Improvement of Oxygen Evolution Reaction in Magnetic Two-Dimensional Heterostructures,10.1021/acs.nanolett.1c03981,2-s2.0-85120890170,85120890170,2021,2021-12-22,Nano Letters,15306984,,Article,,Jiangxi Normal University,75,False,https://api.elsevier.com/content/abstract/scopus_id/85120890170,scopus,PENDING,NOT_STARTED,,5,448
Enhancement of the Coercive Field and Exchange Bias Effect in Fe3GeTe2/MnPX3(X = S and Se) van der Waals Heterostructures,10.1021/acsami.1c05265,2-s2.0-85106349822,85106349822,2021,2021-05-26,ACS Applied Materials and Interfaces,19448244,,Article,,Huazhong University of Science and Technology,73,False,https://api.elsevier.com/content/abstract/scopus_id/85106349822,scopus,PENDING,NOT_STARTED,,5,449
Critical behavior in the van der Waals itinerant ferromagnet Fe4 GeTe2,10.1103/physrevb.104.094405,2-s2.0-85114633015,85114633015,2021,2021-09-01,Physical Review B,24699950,,Article,,Saha Institute of Nuclear Physics,72,False,https://api.elsevier.com/content/abstract/scopus_id/85114633015,scopus,PENDING,NOT_STARTED,,5,450
Magnetic ordering through itinerant ferromagnetism in a metal–organic framework,10.1038/s41557-021-00666-6,2-s2.0-85104737653,85104737653,2021,2021-06-01,Nature Chemistry,17554330,,Article,,Berkeley College of Chemistry,72,False,https://api.elsevier.com/content/abstract/scopus_id/85104737653,scopus,PENDING,NOT_STARTED,,5,451
Spin-filter induced large magnetoresistance in 2D van der Waals magnetic tunnel junctions,10.1039/d0nr07290g,2-s2.0-85099779205,85099779205,2021,2021-01-14,Nanoscale,20403364,,Article,,Beihang University,69,False,https://api.elsevier.com/content/abstract/scopus_id/85099779205,scopus,PENDING,NOT_STARTED,,5,452
Rare-earth doped Ni–Co ferrites synthesized by Pechini method: Cation distribution and high temperature magnetic studies,10.1016/j.ceramint.2021.03.069,2-s2.0-85102859926,85102859926,2021,2021-06-15,Ceramics International,02728842,,Article,,University of Jammu,67,False,https://api.elsevier.com/content/abstract/scopus_id/85102859926,scopus,PENDING,NOT_STARTED,,5,453
Two-dimensional magneto-photoconductivity in non-van der Waals manganese selenide,10.1039/d1mh00009h,2-s2.0-85104094736,85104094736,2021,2021-04-01,Materials Horizons,20516347,,Article,,Hangzhou Dianzi University; National Key Laboratory of Silicon and Advanced Semiconductor Materials,65,False,https://api.elsevier.com/content/abstract/scopus_id/85104094736,scopus,PENDING,NOT_STARTED,,5,454
Logic-inspired bistable liquid crystal elastomer photo-oscillator via magnetic-photothermal coupling,10.1016/j.tws.2026.114759,2-s2.0-105032150824,105032150824,2026,2026-06-01,Thin Walled Structures,02638231,,Article,,Anhui Jianzhu University,19,False,https://api.elsevier.com/content/abstract/scopus_id/105032150824,scopus,PENDING,NOT_STARTED,,4,455
Insight into dynamic magnetic hysteresis behaviors of the nanotube encapsulated with X36,10.1142/s0217984925502574,2-s2.0-105019694801,105019694801,2026,2026-01-20,Modern Physics Letters B,02179849,,Article,,Shenyang University of Technology,15,False,https://api.elsevier.com/content/abstract/scopus_id/105019694801,scopus,PENDING,NOT_STARTED,,4,456
"Structure, Magnetism, and Transport Properties in Hexagonal LaMnO3",10.1007/s11664-025-12473-7,2-s2.0-105019517564,105019517564,2026,2026-01-01,Journal of Electronic Materials,03615235,,Article,,Hangzhou Dianzi University,13,False,https://api.elsevier.com/content/abstract/scopus_id/105019517564,scopus,PENDING,NOT_STARTED,,4,457
